Store,Dept,Date,Weekly_Sales,IsHoliday
1,4,2023-09-03,40813.23,False
1,4,2023-09-10,39297.64,False
1,4,2023-09-17,37349.02,False
1,4,2023-09-24,29462.39,False
1,4,2023-10-01,30557.81,False
1,4,2023-10-08,40975.34,False
1,4,2023-10-15,36845.72,False
1,4,2023-10-22,28402.96,False
1,4,2023-10-29,29707.4,False
1,4,2023-11-05,48948.29,False
1,4,2023-11-12,36847.85,False
1,4,2023-11-19,39710.07,False
1,4,2023-11-26,70258.72,True
1,4,2023-12-03,49470.08,False
1,4,2023-12-10,48736.2,False
1,4,2023-12-17,40876.33,False
1,4,2023-12-24,74764.28,True
1,4,2023-12-31,41114.86,False
1,5,2023-01-01,37927.93,True
1,5,2023-01-08,24393.57,False
1,5,2023-01-15,26231.08,False
1,5,2023-01-22,24467.03,False
1,5,2023-01-29,23644.86,False
1,5,2023-02-05,19275.2,False
1,5,2023-02-12,21798.13,False
1,5,2023-02-19,20854.35,False
1,5,2023-02-26,20659.06,False
1,5,2023-03-05,27370.71,False
1,5,2023-03-12,22031.8,False
1,5,2023-03-19,26625.32,False
1,5,2023-03-26,24223.3,False
1,5,2023-04-02,25730.14,False
1,5,2023-04-09,23040.27,False
1,5,2023-04-16,23724.0,False
1,5,2023-04-23,22947.1,False
1,5,2023-04-30,20210.27,False
1,5,2023-05-07,25063.97,False
1,5,2023-05-14,20997.69,False
1,5,2023-05-21,18636.65,False
1,5,2023-05-28,24355.26,False
1,5,2023-06-04,22047.68,False
1,5,2023-06-11,29778.13,False
1,5,2023-06-18,29914.54,False
1,5,2023-06-25,29518.93,False
1,5,2023-07-02,36004.02,True
1,5,2023-07-09,20410.6,False
1,5,2023-07-16,29655.18,False
1,5,2023-07-23,24590.31,False
1,5,2023-07-30,30043.42,False
1,5,2023-08-06,30012.68,False
1,5,2023-08-13,28892.53,False
1,5,2023-08-20,23235.96,False
1,5,2023-08-27,24153.97,False
1,5,2023-09-03,26248.69,False
1,5,2023-09-10,21330.5,False
1,5,2023-09-17,19973.21,False
1,5,2023-09-24,23538.92,False
1,5,2023-10-01,27031.4,False
1,5,2023-10-08,24820.72,False
1,5,2023-10-15,23661.0,False
1,5,2023-10-22,19307.44,False
1,5,2023-10-29,24074.79,False
1,5,2023-11-05,35785.9,False
1,5,2023-11-12,25613.2,False
1,5,2023-11-19,30140.16,False
1,5,2023-11-26,51655.96,True
1,5,2023-12-03,32802.38,False
1,5,2023-12-10,32278.73,False
1,5,2023-12-17,32344.18,False
1,5,2023-12-24,42358.7,True
1,5,2023-12-31,27450.43,False
1,6,2023-01-01,71446.2,True
1,6,2023-01-08,48596.24,False
1,6,2023-01-15,49378.78,False
1,6,2023-01-22,42566.7,False
1,6,2023-01-29,42400.15,False
1,6,2023-02-05,47430.48,False
1,6,2023-02-12,44916.3,False
1,6,2023-02-19,45797.74,False
1,6,2023-02-26,47388.07,False
1,6,2023-03-05,48984.95,False
1,6,2023-03-12,39628.5,False
1,6,2023-03-19,40265.6,False
1,6,2023-03-26,35492.53,False
1,6,2023-04-02,43701.28,False
1,6,2023-04-09,34508.77,False
1,6,2023-04-16,41791.34,False
1,6,2023-04-23,43097.26,False
1,6,2023-04-30,38756.37,False
1,6,2023-05-07,43914.05,False
1,6,2023-05-14,34416.53,False
1,6,2023-05-21,34532.6,False
1,6,2023-05-28,47842.45,False
1,6,2023-06-04,44005.18,False
1,6,2023-06-11,39658.52,False
1,6,2023-06-18,47026.61,False
1,6,2023-06-25,51645.85,False
1,6,2023-07-02,61970.16,True
1,6,2023-07-09,48903.15,False
1,6,2023-07-16,38880.8,False
1,6,2023-07-23,38253.11,False
1,6,2023-07-30,47196.49,False
1,6,2023-08-06,47369.52,False
1,6,2023-08-13,49174.24,False
1,6,2023-08-20,50827.31,False
1,6,2023-08-27,55484.04,False
1,6,2023-09-03,42650.73,False
1,6,2023-09-10,39373.6,False
1,6,2023-09-17,47377.79,False
1,6,2023-09-24,38490.1,False
1,6,2023-10-01,41340.03,False
1,6,2023-10-08,35229.38,False
1,6,2023-10-15,34329.25,False
1,6,2023-10-22,50216.23,False
1,6,2023-10-29,48069.23,False
1,6,2023-11-05,59405.02,False
1,6,2023-11-12,53080.58,False
1,6,2023-11-19,47887.91,False
1,6,2023-11-26,71274.7,True
1,6,2023-12-03,49583.45,False
1,6,2023-12-10,56171.48,False
1,6,2023-12-17,59815.34,False
1,6,2023-12-24,87925.02,True
1,6,2023-12-31,50237.69,False
1,7,2023-01-01,79171.13,True
1,7,2023-01-08,49242.44,False
1,7,2023-01-15,50348.35,False
1,7,2023-01-22,46644.67,False
1,7,2023-01-29,43331.41,False
1,7,2023-02-05,45418.07,False
1,7,2023-02-12,53165.33,False
1,7,2023-02-19,38833.16,False
1,7,2023-02-26,40793.32,False
1,7,2023-03-05,39442.52,False
1,7,2023-03-12,39340.85,False
1,7,2023-03-19,55047.13,False
1,7,2023-03-26,52120.7,False
1,7,2023-04-02,47696.74,False
1,7,2023-04-09,40441.72,False
1,7,2023-04-16,48032.98,False
1,7,2023-04-23,47683.2,False
1,7,2023-04-30,41894.65,False
1,7,2023-05-07,46919.41,False
1,7,2023-05-14,46238.0,False
1,7,2023-05-21,50427.95,False
1,7,2023-05-28,50798.93,False
1,7,2023-06-04,43371.96,False
1,7,2023-06-11,50355.15,False
1,7,2023-06-18,55683.01,False
1,7,2023-06-25,53080.58,False
1,7,2023-07-02,90860.5,True
1,7,2023-07-09,56379.27,False
1,7,2023-07-16,45866.38,False
1,7,2023-07-23,43907.71,False
1,7,2023-07-30,56034.16,False
1,7,2023-08-06,42973.45,False
1,7,2023-08-13,54833.0,False
1,7,2023-08-20,62349.43,False
1,7,2023-08-27,54614.55,False
1,7,2023-09-03,46038.77,False
1,7,2023-09-10,50956.9,False
1,7,2023-09-17,47389.82,False
1,7,2023-09-24,49074.0,False
1,7,2023-10-01,56705.1,False
1,7,2023-10-08,45998.92,False
1,7,2023-10-15,57085.37,False
1,7,2023-10-22,56008.9,False
1,7,2023-10-29,42330.12,False
1,7,2023-11-05,51860.67,False
1,7,2023-11-12,52648.01,False
1,7,2023-11-19,50579.06,False
1,7,2023-11-26,78733.87,True
1,7,2023-12-03,67239.36,False
1,7,2023-12-10,51906.47,False
1,7,2023-12-17,58116.31,False
1,7,2023-12-24,106943.97,True
1,7,2023-12-31,50705.62,False
1,8,2023-01-01,58263.16,True
1,8,2023-01-08,35917.38,False
1,8,2023-01-15,45551.97,False
1,8,2023-01-22,44235.08,False
1,8,2023-01-29,48228.9,False
1,8,2023-02-05,45663.47,False
1,8,2023-02-12,46622.46,False
1,8,2023-02-19,37801.63,False
1,8,2023-02-26,35926.78,False
1,8,2023-03-05,45204.23,False
1,8,2023-03-12,45944.8,False
1,8,2023-03-19,48755.92,False
1,8,2023-03-26,39176.68,False
1,8,2023-04-02,38362.46,False
1,8,2023-04-09,44721.34,False
1,8,2023-04-16,37551.8,False
1,8,2023-04-23,46824.54,False
1,8,2023-04-30,45481.97,False
1,8,2023-05-07,38490.54,False
1,8,2023-05-14,43411.4,False
1,8,2023-05-21,43289.4,False
1,8,2023-05-28,32914.54,False
1,8,2023-06-04,49759.87,False
1,8,2023-06-11,42768.73,False
1,8,2023-06-18,48049.12,False
1,8,2023-06-25,39273.58,False
1,8,2023-07-02,73210.62,True
1,8,2023-07-09,40100.81,False
1,8,2023-07-16,33605.78,False
1,8,2023-07-23,48346.93,False
1,8,2023-07-30,34649.72,False
1,8,2023-08-06,38261.15,False
1,8,2023-08-13,48454.46,False
1,8,2023-08-20,48251.38,False
1,8,2023-08-27,41898.6,False
1,8,2023-09-03,38782.08,False
1,8,2023-09-10,35919.72,False
1,8,2023-09-17,33492.55,False
1,8,2023-09-24,33858.23,False
1,8,2023-10-01,38683.2,False
1,8,2023-10-08,39659.27,False
1,8,2023-10-15,40041.81,False
1,8,2023-10-22,39831.45,False
1,8,2023-10-29,29722.59,False
1,8,2023-11-05,45877.75,False
1,8,2023-11-12,37668.19,False
1,8,2023-11-19,46458.28,False
1,8,2023-11-26,66424.44,True
1,8,2023-12-03,52130.14,False
1,8,2023-12-10,42240.13,False
1,8,2023-12-17,37858.67,False
1,8,2023-12-24,57210.42,True
1,8,2023-12-31,48913.96,False
1,9,2023-01-01,43757.59,True
1,9,2023-01-08,28824.44,False
1,9,2023-01-15,37212.1,False
1,9,2023-01-22,28446.66,False
1,9,2023-01-29,38576.94,False
1,9,2023-02-05,36852.16,False
1,9,2023-02-12,28231.8,False
1,9,2023-02-19,28168.03,False
1,9,2023-02-26,40193.05,False
1,9,2023-03-05,31825.52,False
1,9,2023-03-12,31650.57,False
1,9,2023-03-19,37403.96,False
1,9,2023-03-26,39034.8,False
1,9,2023-04-02,39388.95,False
1,9,2023-04-09,36173.67,False
1,9,2023-04-16,31092.5,False
1,9,2023-04-23,27150.84,False
1,9,2023-04-30,36042.02,False
1,9,2023-05-07,33066.85,False
1,9,2023-05-14,31203.4,False
1,9,2023-05-21,37254.32,False
1,9,2023-05-28,26949.32,False
1,9,2023-06-04,34853.95,False
1,9,2023-06-11,28006.53,False
1,9,2023-06-18,34229.48,False
1,9,2023-06-25,28391.38,False
1,9,2023-07-02,43695.5,True
1,9,2023-07-09,28988.46,False
1,9,2023-07-16,36111.83,False
1,9,2023-07-23,37270.85,False
1,9,2023-07-30,34911.5,False
1,9,2023-08-06,39857.02,False
1,9,2023-08-13,31815.48,False
1,9,2023-08-20,30487.09,False
1,9,2023-08-27,38093.57,False
1,9,2023-09-03,26725.38,False
1,9,2023-09-10,35457.06,False
1,9,2023-09-17,23969.64,False
1,9,2023-09-24,35220.22,False
1,9,2023-10-01,24121.27,False
1,9,2023-10-08,33978.39,False
1,9,2023-10-15,29572.33,False
1,9,2023-10-22,34856.11,False
1,9,2023-10-29,24040.97,False
1,9,2023-11-05,38311.1,False
1,9,2023-11-12,44337.68,False
1,9,2023-11-19,37500.18,False
1,9,2023-11-26,58346.95,True
1,9,2023-12-03,39692.79,False
1,9,2023-12-10,35971.18,False
1,9,2023-12-17,38324.73,False
1,9,2023-12-24,56272.47,True
1,9,2023-12-31,41913.46,False
1,10,2023-01-01,16164.79,True
1,10,2023-01-08,13885.88,False
1,10,2023-01-15,13550.39,False
1,10,2023-01-22,11468.3,False
1,10,2023-01-29,12188.92,False
1,10,2023-02-05,10553.14,False
1,10,2023-02-12,10099.85,False
1,10,2023-02-19,11327.18,False
1,10,2023-02-26,10777.18,False
1,10,2023-03-05,11785.01,False
1,10,2023-03-12,9439.64,False
1,10,2023-03-19,13459.45,False
1,10,2023-03-26,13458.77,False
1,10,2023-04-02,12111.62,False
1,10,2023-04-09,11338.15,False
1,10,2023-04-16,10283.35,False
1,10,2023-04-23,12477.63,False
1,10,2023-04-30,11856.62,False
1,10,2023-05-07,9511.59,False
1,10,2023-05-14,12750.02,False
1,10,2023-05-21,12311.69,False
1,10,2023-05-28,12813.31,False
1,10,2023-06-04,12969.59,False
1,10,2023-06-11,12383.09,False
1,10,2023-06-18,11410.08,False
1,10,2023-06-25,13779.1,False
1,10,2023-07-02,20113.09,True
1,10,2023-07-09,9527.65,False
1,10,2023-07-16,9399.42,False
1,10,2023-07-23,10975.96,False
1,10,2023-07-30,12924.8,False
1,10,2023-08-06,13677.91,False
1,10,2023-08-13,9803.27,False
1,10,2023-08-20,11774.33,False
1,10,2023-08-27,10758.98,False
1,10,2023-09-03,12146.8,False
1,10,2023-09-10,11572.59,False
1,10,2023-09-17,11505.69,False
1,10,2023-09-24,9962.55,False
1,10,2023-10-01,9701.35,False
1,10,2023-10-08,9092.02,False
1,10,2023-10-15,8186.76,False
1,10,2023-10-22,11352.98,False
1,10,2023-10-29,11096.61,False
1,10,2023-11-05,15312.95,False
1,10,2023-11-12,15226.58,False
1,10,2023-11-19,12924.49,False
1,10,2023-11-26,20908.97,True
1,10,2023-12-03,14754.78,False
1,10,2023-12-10,14211.02,False
1,10,2023-12-17,11154.42,False
1,10,2023-12-24,18157.79,True
1,10,2023-12-31,10467.43,False
